Unnamed: 0,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,ingredient_list,cleaned_ingredients,units,quantity,preparation_notes
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,20 mins,4,4 servings,"2 tablespoons butter, 2 tablespoons all-purpose flour, ½ teaspoon salt, 1 cup milk, 6 thin slices  prosciutto, cut into thin strips, 6  fresh figs, stemmed and quartered, 1 tablespoon lemon zest, ¼ teaspoon lemon pepper seasoning, or to taste","Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",3.9,https://www.allrecipes.com/recipe/228556/fresh-fig-and-prosciutto-pasta-sauce/,/Sauces and Condiments/Sauces/Pasta Sauces/Creamy/,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%","Prep Time: 10 mins, Cook Time: 10 mins, Total Time: 20 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,6  fresh figs,figs,,6.0,fresh
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,20 mins,4,4 servings,"2 tablespoons butter, 2 tablespoons all-purpose flour, ½ teaspoon salt, 1 cup milk, 6 thin slices  prosciutto, cut into thin strips, 6  fresh figs, stemmed and quartered, 1 tablespoon lemon zest, ¼ teaspoon lemon pepper seasoning, or to taste","Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",3.9,https://www.allrecipes.com/recipe/228556/fresh-fig-and-prosciutto-pasta-sauce/,/Sauces and Condiments/Sauces/Pasta Sauces/Creamy/,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%","Prep Time: 10 mins, Cook Time: 10 mins, Total Time: 20 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,stemmed and quartered,,,,
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,20 mins,4,4 servings,"2 tablespoons butter, 2 tablespoons all-purpose flour, ½ teaspoon salt, 1 cup milk, 6 thin slices  prosciutto, cut into thin strips, 6  fresh figs, stemmed and quartered, 1 tablespoon lemon zest, ¼ teaspoon lemon pepper seasoning, or to taste","Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",3.9,https://www.allrecipes.com/recipe/228556/fresh-fig-and-prosciutto-pasta-sauce/,/Sauces and Condiments/Sauces/Pasta Sauces/Creamy/,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%","Prep Time: 10 mins, Cook Time: 10 mins, Total Time: 20 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,1 tablespoon lemon zest,lemon zest,tablespoon,1.0,
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,20 mins,4,4 servings,"2 tablespoons butter, 2 tablespoons all-purpose flour, ½ teaspoon salt, 1 cup milk, 6 thin slices  prosciutto, cut into thin strips, 6  fresh figs, stemmed and quartered, 1 tablespoon lemon zest, ¼ teaspoon lemon pepper seasoning, or to taste","Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",3.9,https://www.allrecipes.com/recipe/228556/fresh-fig-and-prosciutto-pasta-sauce/,/Sauces and Condiments/Sauces/Pasta Sauces/Creamy/,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%","Prep Time: 10 mins, Cook Time: 10 mins, Total Time: 20 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,¼ teaspoon lemon pepper seasoning,lemon pepper seasoning,teaspoon,0.25,
238,Fresh Fig and Prosciutto Pasta Sauce,10 mins,10 mins,20 mins,4,4 servings,"2 tablespoons butter, 2 tablespoons all-purpose flour, ½ teaspoon salt, 1 cup milk, 6 thin slices  prosciutto, cut into thin strips, 6  fresh figs, stemmed and quartered, 1 tablespoon lemon zest, ¼ teaspoon lemon pepper seasoning, or to taste","Heat butter in a saucepan over low heat; gradually stir flour into melted butter until smooth and bubbly, 2 to 4 minutes. Add salt; stir to combine. Remove from heat; gradually stir in milk until smooth.
Return white sauce to stovetop; bring to a boil. Reduce heat and simmer over low heat.
Cook and stir prosciutto and figs in a non-stick pan over medium heat until warm, about 5 minutes. Stir lemon zest and lemon pepper seasoning into the white sauce. Serve figs and prosciutto atop sauce.",3.9,https://www.allrecipes.com/recipe/228556/fresh-fig-and-prosciutto-pasta-sauce/,/Sauces and Condiments/Sauces/Pasta Sauces/Creamy/,"Total Fat 11g 14%, Saturated Fat 6g 29%, Cholesterol 30mg 10%, Sodium 592mg 26%, Total Carbohydrate 21g 7%, Dietary Fiber 2g 9%, Total Sugars 15g, Protein 5g, Vitamin C 4mg 18%, Calcium 102mg 8%, Iron 1mg 3%, Potassium 274mg 6%","Prep Time: 10 mins, Cook Time: 10 mins, Total Time: 20 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/FwOOO6OLAgN6esIAoeabFCIMKWg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1992301-a6d9ff2eb15e4cb8953f4b9eb41a4603.jpg,or to taste,,,,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,1 small red onion,small red onion,,1.0,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,halved and sliced into thin half-moons,thin half moons,,,halved | sliced
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,2 tablespoons lime juice,lime juice,tablespoon,2.0,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,or more to taste,more,,,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,2 tablespoons extra-virgin olive oil,extra - virgin olive oil,tablespoon,2.0,
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,1  seedless watermelon,watermelon,,1.0,seedless
253,Refreshing Cucumber Watermelon Salad,15 mins,,25 mins,10,10 servings,"1 small red onion, halved and sliced into thin half-moons, 2 tablespoons lime juice, or more to taste, 2 tablespoons extra-virgin olive oil, 1  seedless watermelon, cut into cubes, 3  baby cucumbers, seeded and cut into cubes, 1 cup crumbled feta cheese, ½ cup mint leaves, sliced thinly","Mix red onion with lime juice in a bowl; set side to marinate at least 10 minutes. Stir olive oil into mixture.
Toss watermelon, baby cucumbers, and feta cheese together in a large bowl. Pour the red onion mixture over the watermelon mixture; toss to coat. Sprinkle mint over the salad; toss.",4.4,https://www.allrecipes.com/recipe/222728/refreshing-cucumber-watermelon-salad/,/Salad/Vegetable Salad Recipes/Cucumber Salad Recipes/,"Total Fat 7g 8%, Saturated Fat 3g 14%, Cholesterol 13mg 4%, Sodium 172mg 7%, Total Carbohydrate 36g 13%, Dietary Fiber 2g 7%, Total Sugars 29g, Protein 5g, Vitamin C 39mg 194%, Calcium 110mg 8%, Iron 1mg 7%, Potassium 529mg 11%","Prep Time: 15 mins, Additional Time: 10 mins, Total Time: 25 mins, Servings: 10, Yield: 10 servings",https://www.allrecipes.com/thmb/HZOCddZET_a5p2izXu58DStrLJE=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2254698-820b1dca6223417293be5de41939c331.jpg,cut into cubes,cubes,,,
